date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:13:13	57995/57995	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Feb%202019%2014:54:13%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/css/animate/animate.min.css	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/css/animate/animate.min.css	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-slider.html)
17:13:56	519887/519887	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:23%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/slider/banner-01.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/slider/banner-01.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-slider.html)
17:14:10	914939/914939	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:54%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/05.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/05.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-map.html)
17:14:10	1184353/1184353	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2011:33:51%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/01.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/01.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:14:10	794302/794302	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:05%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg/02.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-map.html)
17:14:11	524810/524810	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:24%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/slider/banner-02.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/slider/banner-02.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-slider.html)
17:14:12	164915/164915	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:51%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/03.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-slider.html)
17:14:12	1342353/1342353	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:07%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg/03.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-slider.html)
17:14:13	32780/32780	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:06%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg/04.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-slider.html)
17:14:13	142663/142663	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:52%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/04.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-slider.html)
17:14:13	112189/112189	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2011:33:52%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/05.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/05.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-slider.html)
17:14:13	191761/191761	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:56%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/09.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:13	2821/2821	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:15%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/client/01.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/client/01.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:14	21290/21290	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:16%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/client/02.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/client/02.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:14	2484/2484	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:16%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/client/03.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/client/03.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:15	4428/4428	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:16%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/client/04.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/client/04.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:15	1297/1297	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:16%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/client/05.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/client/05.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:15	2066/2066	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:17%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/client/06.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/client/06.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:16	5622/5622	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:17%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/client/07.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/client/07.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:16	10161/10161	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/jarallax/jarallax.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/jarallax/jarallax.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:17	15579/15579	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/jarallax/jarallax-video.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/jarallax/jarallax-video.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-bg-video.html)
17:14:18	214636/214636	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:56%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/08.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/08.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/services.html)
17:14:18	430658/430658	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:58%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/10.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/services.html)
17:14:19	237601/237601	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:18%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/04.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/career.html)
17:14:20	162301/162301	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:18%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/05.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/05.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/career.html)
17:14:20	242864/242864	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:19%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/06.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/career.html)
17:14:20	241930/241930	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:19%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/07.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/07.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/career.html)
17:14:20	170767/170767	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:20%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/09.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/career.html)
17:14:20	215383/215383	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:19%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/08.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/08.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/career.html)
17:14:21	216898/216898	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:20%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/10.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/career.html)
17:14:21	274175/274175	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:20%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/11.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/11.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/career.html)
17:14:21	57757/57757	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:13%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/blog/06.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/blog/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/blog.html)
17:14:21	59333/59333	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:13%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/blog/07.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/blog/07.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/blog.html)
17:14:22	46374/46374	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:14%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/blog/08.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/blog/08.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/blog.html)
17:14:22	41127/41127	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2016%20Dec%202018%2022:16:53%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/range-slider/ion.rangeSlider.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/range-slider/ion.rangeSlider.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/blog-detail.html)
17:14:23	280/280	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20May%202024%2015:14:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/dashboard.html	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/dashboard.html	(from https://themes.potenzaglobalsolutions.com/html/jobster/post-a-job.html)
17:14:25	3686/3686	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Dec%202017%2006:30:30%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/countdown/jquery.downCount.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/countdown/jquery.downCount.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/coming-soon.html)
17:14:25	29681/29681	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2011:33:45%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/error-img.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/error-img.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/404-error.html)
17:14:25	226248/226248	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2011:34:05%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg/02.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg/02.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/coming-soon.html)
17:14:26	1899/1899	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:29%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/05.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/05.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/job-grid.html)
17:14:26	19928/19928	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Sep%202020%2012:19:06%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/shuffle/shuffle.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/shuffle/shuffle.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/job-masonry.html)
17:14:27	124955/124955	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2011:33:45%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/add-banner.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/add-banner.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/job-listing.html)
17:14:28	116819/116819	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:20%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/12.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/12.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/employer-detail.html)
17:14:28	96058/96058	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/13.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/13.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/employer-detail.html)
17:14:28	90438/90438	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/gallery/14.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/gallery/14.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/employer-detail.html)
17:14:28	14288/14288	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/css/apexcharts/apexcharts.css	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/css/apexcharts/apexcharts.css	(from https://themes.potenzaglobalsolutions.com/html/jobster/dashboard-employer.html)
17:14:29	489580/489580	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/apexcharts/apexcharts.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/apexcharts/apexcharts.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/dashboard-employer.html)
17:14:29	9064/9064	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Apr%202019%2011:09:08%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/css/datetimepicker/datetimepicker.min.css	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/css/datetimepicker/datetimepicker.min.css	(from https://themes.potenzaglobalsolutions.com/html/jobster/dashboard-employer-my-profile.html)
17:14:30	53326/53326	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2027%20May%202019%2008:28:02%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/datetimepicker/moment.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/datetimepicker/moment.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/dashboard-employer-my-profile.html)
17:14:30	56583/56583	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Apr%202019%2011:13:44%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/datetimepicker/datetimepicker.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/datetimepicker/datetimepicker.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/dashboard-employer-my-profile.html)
17:14:31	27791/27791	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:01%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/avatar/07.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/avatar/07.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/candidates-grid.html)
17:14:31	34409/34409	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:02%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/avatar/09.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/avatar/09.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/candidates-grid.html)
17:14:31	31627/31627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:02%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/avatar/10.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/avatar/10.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/candidates-grid.html)
17:14:32	28867/28867	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:02%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/avatar/11.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/avatar/11.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/candidates-listing.html)
